time,tags,ozone,carbon_monoxide
2019-03-31 18:57:08.942,actual=green,163.0,135.0
2019-03-31 18:57:09.442,actual=green,158.0,136.0
2019-03-31 18:57:09.942,actual=green,157.0,138.0
2019-03-31 18:57:10.442,actual=green,153.0,134.0
2019-03-31 18:57:10.942,actual=green,155.0,130.0
2019-03-31 18:57:11.442,actual=green,154.0,126.0
2019-03-31 18:57:11.942,actual=green,154.0,129.0
2019-03-31 18:57:12.442,actual=green,159.0,131.0
2019-03-31 18:57:12.942,actual=green,154.0,135.0
2019-03-31 18:57:13.442,actual=green,153.0,140.0
2019-03-31 18:57:13.942,actual=green,154.0,140.0
2019-03-31 18:57:14.442,actual=green,152.0,139.0
2019-03-31 18:57:14.942,actual=green,149.0,135.0
2019-03-31 18:57:15.442,actual=green,144.0,138.0
2019-03-31 18:57:15.942,actual=green,141.0,141.0
2019-03-31 18:57:16.442,actual=green,141.0,138.0
2019-03-31 18:57:16.942,actual=green,145.0,143.0
2019-03-31 18:57:17.442,actual=green,149.0,144.0
2019-03-31 18:57:17.942,actual=green,144.0,145.0
2019-03-31 18:57:18.442,actual=green,142.0,148.0
2019-03-31 18:57:18.942,actual=green,138.0,147.0
2019-03-31 18:57:19.442,actual=green,142.0,151.0
2019-03-31 18:57:19.942,actual=green,146.0,156.0
2019-03-31 18:57:20.442,actual=green,142.0,156.0
2019-03-31 18:57:20.942,actual=green,146.0,154.0
2019-03-31 18:57:21.442,actual=green,144.0,154.0
2019-03-31 18:57:21.942,actual=green,149.0,159.0
2019-03-31 18:57:22.442,actual=green,148.0,155.0
2019-03-31 18:57:22.942,actual=green,146.0,152.0
2019-03-31 18:57:23.442,actual=green,146.0,155.0
2019-03-31 18:57:23.942,actual=green,147.0,158.0
2019-03-31 18:57:24.442,actual=green,151.0,155.0
2019-03-31 18:57:24.942,actual=green,148.0,152.0
2019-03-31 18:57:25.442,actual=green,147.0,152.0
2019-03-31 18:57:25.942,actual=green,150.0,155.0
2019-03-31 18:57:26.442,actual=green,150.0,153.0
2019-03-31 18:57:26.942,actual=green,150.0,154.0
2019-03-31 18:57:27.442,actual=green,147.0,150.0
2019-03-31 18:57:27.942,actual=green,145.0,148.0
2019-03-31 18:57:28.442,actual=green,148.0,144.0
2019-03-31 18:57:28.942,actual=green,152.0,148.0
2019-03-31 18:57:29.442,actual=green,147.0,153.0
2019-03-31 18:57:29.942,actual=green,143.0,149.0
2019-03-31 18:57:30.442,actual=green,141.0,148.0
2019-03-31 18:57:30.942,actual=green,143.0,151.0
2019-03-31 18:57:31.442,actual=green,146.0,147.0
2019-03-31 18:57:31.942,actual=green,142.0,149.0
2019-03-31 18:57:32.442,actual=green,141.0,149.0
2019-03-31 18:57:32.942,actual=green,138.0,144.0
2019-03-31 18:57:33.442,actual=green,139.0,139.0
2019-03-31 18:57:33.942,actual=green,134.0,138.0
2019-03-31 18:57:34.442,actual=green,134.0,137.0
2019-03-31 18:57:34.942,actual=green,137.0,137.0
2019-03-31 18:57:35.442,actual=green,140.0,137.0
2019-03-31 18:57:35.942,actual=green,142.0,132.0
2019-03-31 18:57:36.442,actual=green,143.0,137.0
2019-03-31 18:57:36.942,actual=green,147.0,137.0
2019-03-31 18:57:37.442,actual=green,152.0,133.0
2019-03-31 18:57:37.942,actual=green,155.0,129.0
2019-03-31 18:57:38.442,actual=green,158.0,132.0
2019-03-31 18:57:38.942,actual=green,160.0,136.0
2019-03-31 18:57:39.442,actual=green,161.0,141.0
2019-03-31 18:57:39.942,actual=green,166.0,136.0
2019-03-31 18:57:40.442,actual=green,164.0,132.0
2019-03-31 18:57:40.942,actual=green,165.0,136.0
2019-03-31 18:57:41.442,actual=green,162.0,131.0
2019-03-31 18:57:41.942,actual=green,160.0,130.0
2019-03-31 18:57:42.442,actual=green,162.0,128.0
2019-03-31 18:57:42.942,actual=green,159.0,132.0
2019-03-31 18:57:43.442,actual=green,164.0,127.0
2019-03-31 18:57:43.942,actual=green,160.0,129.0
2019-03-31 18:57:44.442,actual=green,155.0,126.0
2019-03-31 18:57:44.942,actual=green,154.0,123.0
2019-03-31 18:57:45.442,actual=green,155.0,123.0
2019-03-31 18:57:45.942,actual=green,151.0,127.0
2019-03-31 18:57:46.442,actual=green,152.0,124.0
2019-03-31 18:57:46.942,actual=green,151.0,120.0
2019-03-31 18:57:47.442,actual=green,155.0,119.0
2019-03-31 18:57:47.942,actual=green,153.0,117.0
2019-03-31 18:57:48.442,actual=green,153.0,117.0
2019-03-31 18:57:48.942,actual=green,154.0,119.0
2019-03-31 18:57:49.442,actual=green,154.0,118.0
2019-03-31 18:57:49.942,actual=green,150.0,122.0
2019-03-31 18:57:50.442,actual=green,146.0,126.0
2019-03-31 18:57:50.942,actual=green,146.0,126.0
2019-03-31 18:57:51.442,actual=green,142.0,125.0
2019-03-31 18:57:51.942,actual=green,146.0,122.0
2019-03-31 18:57:52.442,actual=green,148.0,127.0
2019-03-31 18:57:52.942,actual=green,147.0,129.0
2019-03-31 18:57:53.442,actual=green,149.0,131.0
2019-03-31 18:57:53.942,actual=green,154.0,129.0
2019-03-31 18:57:54.442,actual=green,158.0,126.0
2019-03-31 18:57:54.942,actual=green,160.0,129.0
2019-03-31 18:57:55.442,actual=green,155.0,128.0
2019-03-31 18:57:55.942,actual=green,160.0,124.0
2019-03-31 18:57:56.442,actual=green,164.0,126.0
2019-03-31 18:57:56.942,actual=green,167.0,121.0
2019-03-31 18:57:57.442,actual=green,166.0,122.0
2019-03-31 18:57:57.942,actual=green,169.0,126.0
2019-03-31 18:57:58.442,actual=green,170.0,129.0
2019-03-31 18:57:58.942,actual=green,172.0,130.0
2019-03-31 18:57:59.442,actual=green,169.0,129.0
2019-03-31 18:57:59.942,actual=green,174.0,132.0
2019-03-31 18:58:00.442,actual=green,176.0,133.0
2019-03-31 18:58:00.942,actual=green,181.0,137.0
2019-03-31 18:58:01.442,actual=green,176.0,132.0
2019-03-31 18:58:01.942,actual=green,178.0,137.0
2019-03-31 18:58:02.442,actual=green,177.0,134.0
2019-03-31 18:58:02.942,actual=green,175.0,131.0
2019-03-31 18:58:03.442,actual=green,175.0,131.0
2019-03-31 18:58:03.942,actual=green,170.0,127.0
2019-03-31 18:58:04.442,actual=green,166.0,128.0
2019-03-31 18:58:04.942,actual=green,163.0,128.0
2019-03-31 18:58:05.442,actual=green,164.0,131.0
2019-03-31 18:58:05.942,actual=green,168.0,136.0
2019-03-31 18:58:06.442,actual=green,172.0,134.0
2019-03-31 18:58:06.942,actual=green,176.0,134.0
2019-03-31 18:58:07.442,actual=green,176.0,138.0
2019-03-31 18:58:07.942,actual=green,171.0,141.0
2019-03-31 18:58:08.442,actual=green,171.0,139.0
2019-03-31 18:58:08.942,actual=green,176.0,135.0
2019-03-31 18:58:09.442,actual=green,180.0,138.0
2019-03-31 18:58:09.942,actual=green,183.0,134.0
2019-03-31 18:58:10.442,actual=green,185.0,131.0
2019-03-31 18:58:10.942,actual=green,187.0,129.0
2019-03-31 18:58:11.442,actual=green,188.0,132.0
2019-03-31 18:58:11.942,actual=green,190.0,136.0
2019-03-31 18:58:12.442,actual=green,189.0,139.0
2019-03-31 18:58:12.942,actual=green,185.0,143.0
2019-03-31 18:58:13.442,actual=green,185.0,142.0
2019-03-31 18:58:13.942,actual=green,187.0,147.0
2019-03-31 18:58:14.442,actual=green,184.0,150.0
2019-03-31 18:58:14.942,actual=green,189.0,147.0
2019-03-31 18:58:15.442,actual=green,187.0,152.0
2019-03-31 18:58:15.942,actual=green,185.0,148.0
2019-03-31 18:58:16.442,actual=green,186.0,143.0
2019-03-31 18:58:16.942,actual=green,184.0,142.0
2019-03-31 18:58:17.442,actual=green,179.0,142.0
2019-03-31 18:58:17.942,actual=green,180.0,142.0
2019-03-31 18:58:18.442,actual=green,182.0,145.0
2019-03-31 18:58:18.942,actual=green,181.0,147.0
2019-03-31 18:58:19.442,actual=green,182.0,148.0
2019-03-31 18:58:19.942,actual=green,180.0,147.0
2019-03-31 18:58:20.442,actual=green,178.0,150.0
2019-03-31 18:58:20.942,actual=green,179.0,148.0
2019-03-31 18:58:21.442,actual=green,182.0,143.0
2019-03-31 18:58:21.942,actual=green,177.0,138.0
2019-03-31 18:58:22.442,actual=green,177.0,137.0
2019-03-31 18:58:22.942,actual=green,174.0,135.0
2019-03-31 18:58:23.442,actual=green,170.0,135.0
2019-03-31 18:58:23.942,actual=green,167.0,135.0
2019-03-31 18:58:24.442,actual=green,166.0,131.0
2019-03-31 18:58:24.942,actual=green,167.0,127.0
2019-03-31 18:58:25.442,actual=green,163.0,127.0
2019-03-31 18:58:25.942,actual=green,165.0,123.0
2019-03-31 18:58:26.442,actual=green,167.0,128.0
2019-03-31 18:58:26.942,actual=green,171.0,132.0
2019-03-31 18:58:27.442,actual=green,168.0,130.0
2019-03-31 18:58:27.942,actual=green,172.0,131.0
2019-03-31 18:58:28.442,actual=green,169.0,127.0
2019-03-31 18:58:28.942,actual=green,168.0,132.0
2019-03-31 18:58:29.442,actual=green,169.0,130.0
2019-03-31 18:58:29.942,actual=green,168.0,126.0
2019-03-31 18:58:30.442,actual=green,165.0,128.0
2019-03-31 18:58:30.942,actual=green,169.0,123.0
2019-03-31 18:58:31.442,actual=green,168.0,126.0
2019-03-31 18:58:31.942,actual=green,171.0,128.0
2019-03-31 18:58:32.442,actual=green,170.0,126.0
2019-03-31 18:58:32.942,actual=green,166.0,129.0
2019-03-31 18:58:33.442,actual=green,166.0,133.0
2019-03-31 18:58:33.942,actual=green,169.0,130.0
2019-03-31 18:58:34.442,actual=green,164.0,132.0
2019-03-31 18:58:34.942,actual=green,163.0,133.0
2019-03-31 18:58:35.442,actual=green,162.0,131.0
2019-03-31 18:58:35.942,actual=green,158.0,132.0
2019-03-31 18:58:36.442,actual=green,153.0,131.0
2019-03-31 18:58:36.942,actual=green,153.0,134.0
2019-03-31 18:58:37.442,actual=green,151.0,138.0
2019-03-31 18:58:37.942,actual=green,153.0,143.0
2019-03-31 18:58:38.442,actual=green,155.0,141.0
2019-03-31 18:58:38.942,actual=green,160.0,145.0
2019-03-31 18:58:39.442,actual=green,155.0,142.0
2019-03-31 18:58:39.942,actual=green,150.0,139.0
2019-03-31 18:58:40.442,actual=green,145.0,135.0
2019-03-31 18:58:40.942,actual=green,146.0,139.0
2019-03-31 18:58:41.442,actual=green,144.0,134.0
2019-03-31 18:58:41.942,actual=green,141.0,139.0
2019-03-31 18:58:42.442,actual=green,144.0,137.0
2019-03-31 18:58:42.942,actual=green,148.0,142.0
2019-03-31 18:58:43.442,actual=green,150.0,145.0
2019-03-31 18:58:43.942,actual=green,153.0,143.0
2019-03-31 18:58:44.442,actual=green,152.0,148.0
2019-03-31 18:58:44.942,actual=green,148.0,153.0
2019-03-31 18:58:45.442,actual=green,151.0,152.0
2019-03-31 18:58:45.942,actual=green,155.0,149.0
2019-03-31 18:58:46.442,actual=green,150.0,146.0
2019-03-31 18:58:46.942,actual=green,152.0,151.0
2019-03-31 18:58:47.442,actual=green,152.0,153.0
2019-03-31 18:58:47.942,actual=green,156.0,151.0
2019-03-31 18:58:48.442,actual=green,157.0,150.0
2019-03-31 18:58:48.942,actual=green,153.0,154.0
2019-03-31 18:58:49.442,actual=green,153.0,156.0
2019-03-31 18:58:49.942,actual=green,152.0,157.0
2019-03-31 18:58:50.442,actual=green,154.0,158.0
2019-03-31 18:58:50.942,actual=green,149.0,155.0
2019-03-31 18:58:51.442,actual=green,153.0,154.0
2019-03-31 18:58:51.942,actual=green,155.0,149.0
2019-03-31 18:58:52.442,actual=green,151.0,149.0
2019-03-31 18:58:52.942,actual=green,155.0,146.0
2019-03-31 18:58:53.442,actual=green,160.0,146.0
2019-03-31 18:58:53.942,actual=green,155.0,141.0
2019-03-31 18:58:54.442,actual=green,160.0,146.0
2019-03-31 18:58:54.942,actual=green,165.0,142.0
2019-03-31 18:58:55.442,actual=green,160.0,142.0
2019-03-31 18:58:55.942,actual=green,164.0,137.0
2019-03-31 18:58:56.442,actual=green,162.0,137.0
2019-03-31 18:58:56.942,actual=green,157.0,139.0
2019-03-31 18:58:57.442,actual=green,155.0,138.0
2019-03-31 18:58:57.942,actual=green,150.0,133.0
2019-03-31 18:58:58.442,actual=green,155.0,130.0
2019-03-31 18:58:58.942,actual=green,159.0,135.0
2019-03-31 18:58:59.442,actual=green,163.0,138.0
2019-03-31 18:58:59.942,actual=green,162.0,142.0
2019-03-31 18:59:00.442,actual=green,162.0,138.0
2019-03-31 18:59:00.942,actual=green,157.0,143.0
2019-03-31 18:59:01.442,actual=green,159.0,146.0
2019-03-31 18:59:01.942,actual=green,163.0,150.0
2019-03-31 18:59:02.442,actual=green,166.0,154.0
2019-03-31 18:59:02.942,actual=green,171.0,158.0
2019-03-31 18:59:03.442,actual=green,170.0,158.0
2019-03-31 18:59:03.942,actual=green,165.0,158.0
2019-03-31 18:59:04.442,actual=green,161.0,158.0
2019-03-31 18:59:04.942,actual=green,160.0,156.0
2019-03-31 18:59:05.442,actual=green,163.0,156.0
2019-03-31 18:59:05.942,actual=green,165.0,155.0
2019-03-31 18:59:06.442,actual=green,160.0,157.0
2019-03-31 18:59:06.942,actual=green,158.0,160.0
2019-03-31 18:59:07.442,actual=green,160.0,156.0
2019-03-31 18:59:07.942,actual=green,161.0,155.0
2019-03-31 18:59:08.442,actual=green,164.0,160.0
2019-03-31 18:59:08.942,actual=green,162.0,157.0
2019-03-31 18:59:09.442,actual=green,167.0,155.0
2019-03-31 18:59:09.942,actual=green,162.0,156.0
2019-03-31 18:59:10.442,actual=green,166.0,151.0
2019-03-31 18:59:10.942,actual=green,166.0,146.0
2019-03-31 18:59:11.442,actual=green,170.0,142.0
2019-03-31 18:59:11.942,actual=green,171.0,145.0
2019-03-31 18:59:12.442,actual=green,171.0,143.0
2019-03-31 18:59:12.942,actual=green,172.0,139.0
2019-03-31 18:59:13.442,actual=green,175.0,134.0
2019-03-31 18:59:13.942,actual=green,172.0,137.0
2019-03-31 18:59:14.442,actual=green,167.0,140.0
2019-03-31 18:59:14.942,actual=green,168.0,136.0
2019-03-31 18:59:15.442,actual=green,170.0,139.0
2019-03-31 18:59:15.942,actual=green,169.0,138.0
2019-03-31 18:59:16.442,actual=green,168.0,141.0
2019-03-31 18:59:16.942,actual=green,163.0,146.0
2019-03-31 18:59:17.442,actual=green,161.0,145.0
2019-03-31 18:59:17.942,actual=green,164.0,142.0
2019-03-31 18:59:18.442,actual=green,167.0,144.0
2019-03-31 18:59:18.942,actual=green,167.0,146.0
2019-03-31 18:59:19.442,actual=green,166.0,141.0
2019-03-31 18:59:19.942,actual=green,164.0,140.0
2019-03-31 18:59:20.442,actual=green,164.0,135.0
2019-03-31 18:59:20.942,actual=green,162.0,133.0
2019-03-31 18:59:21.442,actual=green,158.0,134.0
2019-03-31 18:59:21.942,actual=green,161.0,131.0
2019-03-31 18:59:22.442,actual=green,157.0,132.0
2019-03-31 18:59:22.942,actual=green,160.0,133.0
2019-03-31 18:59:23.442,actual=green,155.0,138.0
2019-03-31 18:59:23.942,actual=green,159.0,137.0
2019-03-31 18:59:24.442,actual=green,157.0,136.0
2019-03-31 18:59:24.942,actual=green,159.0,139.0
2019-03-31 18:59:25.442,actual=green,160.0,139.0
2019-03-31 18:59:25.942,actual=green,155.0,144.0
2019-03-31 18:59:26.442,actual=green,152.0,145.0
2019-03-31 18:59:26.942,actual=green,148.0,145.0
2019-03-31 18:59:27.442,actual=green,147.0,141.0
2019-03-31 18:59:27.942,actual=green,150.0,146.0
2019-03-31 18:59:28.442,actual=green,151.0,143.0
2019-03-31 18:59:28.942,actual=green,154.0,146.0
2019-03-31 18:59:29.442,actual=green,157.0,151.0
2019-03-31 18:59:29.942,actual=green,160.0,147.0
2019-03-31 18:59:30.442,actual=green,158.0,144.0
2019-03-31 18:59:30.942,actual=green,155.0,140.0
2019-03-31 18:59:31.442,actual=green,156.0,143.0
2019-03-31 18:59:31.942,actual=green,159.0,147.0
2019-03-31 18:59:32.442,actual=green,157.0,143.0
2019-03-31 18:59:32.942,actual=green,157.0,140.0
2019-03-31 18:59:33.442,actual=green,156.0,144.0
2019-03-31 18:59:33.942,actual=green,152.0,140.0
2019-03-31 18:59:34.442,actual=green,149.0,139.0
2019-03-31 18:59:34.942,actual=green,154.0,135.0
2019-03-31 18:59:35.442,actual=green,158.0,135.0
2019-03-31 18:59:35.942,actual=green,155.0,136.0
2019-03-31 18:59:36.442,actual=green,154.0,137.0
2019-03-31 18:59:36.942,actual=green,149.0,132.0
2019-03-31 18:59:37.442,actual=green,152.0,132.0
2019-03-31 18:59:37.942,actual=green,147.0,131.0
2019-03-31 18:59:38.442,actual=green,144.0,131.0
2019-03-31 18:59:38.942,actual=green,149.0,135.0
2019-03-31 18:59:39.442,actual=green,148.0,136.0
2019-03-31 18:59:39.942,actual=green,153.0,138.0
2019-03-31 18:59:40.442,actual=green,148.0,136.0
2019-03-31 18:59:40.942,actual=green,143.0,139.0
2019-03-31 18:59:41.442,actual=green,146.0,143.0
2019-03-31 18:59:41.942,actual=green,148.0,148.0
2019-03-31 18:59:42.442,actual=green,153.0,153.0
2019-03-31 18:59:42.942,actual=green,151.0,158.0
2019-03-31 18:59:43.442,actual=green,155.0,161.0
2019-03-31 18:59:43.942,actual=green,158.0,162.0
2019-03-31 18:59:44.442,actual=green,160.0,159.0
2019-03-31 18:59:44.942,actual=green,162.0,159.0
2019-03-31 18:59:45.442,actual=green,158.0,157.0
2019-03-31 18:59:45.942,actual=green,162.0,162.0
2019-03-31 18:59:46.442,actual=green,167.0,157.0
2019-03-31 18:59:46.942,actual=green,172.0,153.0
2019-03-31 18:59:47.442,actual=green,171.0,157.0
2019-03-31 18:59:47.942,actual=green,172.0,161.0
2019-03-31 18:59:48.442,actual=green,171.0,161.0
2019-03-31 18:59:48.942,actual=green,175.0,164.0
2019-03-31 18:59:49.442,actual=green,180.0,161.0
2019-03-31 18:59:49.942,actual=green,177.0,160.0
2019-03-31 18:59:50.442,actual=green,174.0,155.0
2019-03-31 18:59:50.942,actual=green,171.0,151.0
2019-03-31 18:59:51.442,actual=green,168.0,156.0
2019-03-31 18:59:51.942,actual=green,168.0,161.0
2019-03-31 18:59:52.442,actual=green,164.0,165.0
2019-03-31 18:59:52.942,actual=green,159.0,163.0
2019-03-31 18:59:53.442,actual=green,161.0,166.0
2019-03-31 18:59:53.942,actual=green,165.0,168.0
2019-03-31 18:59:54.442,actual=green,162.0,172.0
2019-03-31 18:59:54.942,actual=green,157.0,170.0
2019-03-31 18:59:55.442,actual=green,152.0,174.0
2019-03-31 18:59:55.942,actual=green,150.0,179.0
2019-03-31 18:59:56.442,actual=green,145.0,177.0
2019-03-31 18:59:56.942,actual=green,149.0,178.0
2019-03-31 18:59:57.442,actual=green,144.0,177.0
2019-03-31 18:59:57.942,actual=green,139.0,180.0
2019-03-31 18:59:58.442,actual=green,142.0,178.0
2019-03-31 18:59:58.942,actual=green,139.0,179.0
2019-03-31 18:59:59.442,actual=green,139.0,175.0
2019-03-31 18:59:59.942,actual=green,139.0,170.0
2019-03-31 19:00:00.442,actual=green,136.0,166.0
2019-03-31 19:00:00.942,actual=green,131.0,171.0
2019-03-31 19:00:01.442,actual=green,136.0,175.0
2019-03-31 19:00:01.942,actual=green,141.0,171.0
2019-03-31 19:00:02.442,actual=green,137.0,172.0
2019-03-31 19:00:02.942,actual=green,137.0,177.0
2019-03-31 19:00:03.442,actual=green,140.0,176.0
2019-03-31 19:00:03.942,actual=green,143.0,172.0
2019-03-31 19:00:04.442,actual=green,147.0,167.0
2019-03-31 19:00:04.942,actual=green,142.0,168.0
2019-03-31 19:00:05.442,actual=green,137.0,166.0
2019-03-31 19:00:05.942,actual=green,134.0,170.0
2019-03-31 19:00:06.442,actual=green,133.0,173.0
2019-03-31 19:00:06.942,actual=green,128.0,175.0
2019-03-31 19:00:07.442,actual=green,133.0,170.0
2019-03-31 19:00:07.942,actual=green,133.0,174.0
2019-03-31 19:00:08.442,actual=green,129.0,174.0
2019-03-31 19:00:08.942,actual=green,126.0,169.0
2019-03-31 19:00:09.442,actual=green,129.0,166.0
2019-03-31 19:00:09.942,actual=green,133.0,170.0
2019-03-31 19:00:10.442,actual=green,132.0,172.0
2019-03-31 19:00:10.942,actual=green,133.0,176.0
2019-03-31 19:00:11.442,actual=green,135.0,174.0
2019-03-31 19:00:11.942,actual=green,132.0,174.0
2019-03-31 19:00:12.442,actual=green,127.0,179.0
2019-03-31 19:00:12.942,actual=green,123.0,181.0
2019-03-31 19:00:13.442,actual=green,122.0,186.0
2019-03-31 19:00:13.942,actual=green,118.0,191.0
2019-03-31 19:00:14.442,actual=green,113.0,193.0
2019-03-31 19:00:14.942,actual=green,116.0,192.0
2019-03-31 19:00:15.442,actual=green,120.0,196.0
2019-03-31 19:00:15.942,actual=green,125.0,192.0
2019-03-31 19:00:16.442,actual=green,129.0,190.0
2019-03-31 19:00:16.942,actual=green,124.0,193.0
2019-03-31 19:00:17.442,actual=green,123.0,197.0
2019-03-31 19:00:17.942,actual=green,122.0,198.0
2019-03-31 19:00:18.442,actual=green,121.0,200.0
2019-03-31 19:00:18.942,actual=green,122.0,203.0
2019-03-31 19:00:19.442,actual=green,124.0,208.0
2019-03-31 19:00:19.942,actual=green,125.0,212.0
2019-03-31 19:00:20.442,actual=green,120.0,206.0
2019-03-31 19:00:20.942,actual=green,116.0,203.0
2019-03-31 19:00:21.442,actual=green,116.0,203.0
2019-03-31 19:00:21.942,actual=green,118.0,202.0
2019-03-31 19:00:22.442,actual=green,115.0,206.0
2019-03-31 19:00:22.942,actual=green,116.0,202.0
2019-03-31 19:00:23.442,actual=green,117.0,197.0
2019-03-31 19:00:23.942,actual=green,117.0,194.0
2019-03-31 19:00:24.442,actual=green,122.0,192.0
2019-03-31 19:00:24.942,actual=green,123.0,189.0
2019-03-31 19:00:25.442,actual=green,127.0,188.0
2019-03-31 19:00:25.942,actual=green,130.0,184.0
2019-03-31 19:00:26.442,actual=green,126.0,181.0
2019-03-31 19:00:26.942,actual=green,127.0,181.0
2019-03-31 19:00:27.442,actual=green,126.0,185.0
2019-03-31 19:00:27.942,actual=green,130.0,187.0
2019-03-31 19:00:28.442,actual=green,131.0,182.0
2019-03-31 19:00:28.942,actual=green,136.0,184.0
2019-03-31 19:00:29.442,actual=green,139.0,182.0
2019-03-31 19:00:29.942,actual=green,144.0,178.0
2019-03-31 19:00:30.442,actual=green,147.0,179.0
2019-03-31 19:00:30.942,actual=green,145.0,182.0
2019-03-31 19:00:31.442,actual=green,145.0,179.0
2019-03-31 19:00:31.942,actual=green,140.0,177.0
2019-03-31 19:00:32.442,actual=green,145.0,175.0
2019-03-31 19:00:32.942,actual=green,144.0,174.0
2019-03-31 19:00:33.442,actual=green,141.0,173.0
2019-03-31 19:00:33.942,actual=green,141.0,178.0
2019-03-31 19:00:34.442,actual=green,146.0,181.0
2019-03-31 19:00:34.942,actual=green,141.0,182.0
2019-03-31 19:00:35.442,actual=green,143.0,180.0
2019-03-31 19:00:35.942,actual=green,139.0,182.0
2019-03-31 19:00:36.442,actual=green,134.0,184.0
2019-03-31 19:00:36.942,actual=green,132.0,187.0
2019-03-31 19:00:37.442,actual=green,128.0,184.0
2019-03-31 19:00:37.942,actual=green,130.0,184.0
2019-03-31 19:00:38.442,actual=green,125.0,189.0
2019-03-31 19:00:38.942,actual=green,126.0,189.0
